152.3869858,208.8266102,11.28792488,1190.876074,2.821981219,33.86377463,191.8947229,1648.037032,84.65943657,276.5541595,722.427192,158.0309483,310.4179341,237.0464224,5.643962438,276.5541595,50.79566194,146.7430234,115.70123,1653.680994,316.0618965,152.3869858,84.65943657,73.37151169,767.5788915,3674.219547,50.79566194,84.65943657,318.8838777,28.21981219,5.643962438,79.01547413,163.6749107,135.4550985,541.820394,107.2352863,1015.913239,953.829652,778.8668164,197.5386853,5.643962438,118.5232112,45.1516995,623.6578494,28.21981219,1176.766168,22.57584975,372.5015209,197.5386853,174.9628356,220.1145351,67.72754925,214.4705726,383.7894458,231.4024599,1247.315699,0,903.03399,87.48141779,11.28792488,11.28792488,2438.191773,0,1275.535511,5.643962438,245.512366,135.4550985,993.3373891,344.2817087,16.93188731,5.643962438,174.9628356,28.21981219,383.7894458,5.643962438,0,36.68575585,208.8266102,2325.312524,2.821981219,0,1134.43645,5.643962438,56.43962438,146.7430234,1357.372966,39.50773706,905.8559713,682.919455,338.6377463,112.8792488,73.37151169,56.43962438,349.9256711,316.0618965,536.1764316,287.8420843,1746.806374,0,0,101.5913239,0,45.1516995,304.7739716,716.7832296,16.93188731,28.21981219,1052.598995,56.43962438,141.0990609,101.5913239,191.8947229,141.0990609,129.8111361,107.2352863,0,22.57584975,507.9566194,152.3869858,95.94736144,56.43962438,536.1764316,163.6749107,203.1826478,637.7677555,39.50773706,553.1083189,372.5015209,56.43962438,79.01547413,248.3343473,124.1671736,42.32971828,1608.529295,95.94736144,265.2662346,16.93188731,33.86377463,824.0185159,101.5913239,143.9210422,824.0185159,45.1516995,129.8111361,1179.588149,620.8358682,581.3281311,115.70123,17981.66433,886.1021027,225.7584975,84.65943657,90.303399,1952.811003,5.643962438,101.5913239,129.8111361,855.0603093,0,282.1981219,485.3807697,0,50.79566194,6863.058324,107.2352863,146.7430234,135.4550985,56.43962438,0,400.7213331,5.643962438,677.2754925,56.43962438,19.75386853,959.4736144,67.72754925,0,166.4968919,11.28792488,11.28792488,1038.489089,5.643962438,28.21981219,584.1501123,0,0,16.93188731,654.6996428,265.2662346,5.643962438,338.6377463,440.2290701,1089.28475,739.3590794,45.1516995,197.5386853,11.28792488,347.1036899,73.37151169,273.7321782,22.57584975,471.2708636,220.1145351,79.01547413,33.86377463,2570.82489,169.3188731,79.01547413,0,440.2290701,987.6934266,129.8111361,124.1671736,344.2817087,208.8266102,815.5525723,5.643962438,172.1408544,107.2352863,637.7677555,778.8668164,33.86377463,33.86377463,668.8095489,129.8111361,45.1516995,79.01547413,513.6005818,79.01547413,5.643962438,1072.352863,231.4024599,592.616056,16.93188731,5545.193095,135.4550985,316.0618965,434.5851077,355.5696336,0,191.8947229,327.3498214,118.5232112,160.8529295,62.08358682,316.0618965,237.0464224,5.643962438,135.4550985,468.4488823,5.643962438,28.21981219,67.72754925,16.93188731,16.93188731,547.4643565,129.8111361,395.0773706,5.643962438,169.3188731,231.4024599,11.28792488,372.5015209,101.5913239,0,0,513.6005818,643.4117179,169.3188731,25.39783097,194.7167041,5.643962438,45.1516995,11.28792488,502.312657,2339.42243,2043.114402,299.1300092,335.815765,79.01547413,4512.347969,118.5232112,28.21981219,711.1392672,1157.0123,16.93188731,16.93188731,0,146.7430234,3346.869726,702.6733235,50.79566194,0,2110.841952,361.213596,299.1300092,1063.88692,135.4550985,203.1826478,728.0711545,95.94736144,73.37151169,16.93188731,310.4179341,124.1671736,73.37151169,231.4024599,208.8266102,191.8947229,366.8575585,541.820394,5.643962438,152.3869858,1766.560243,186.2507604,76.19349291,112.8792488,118.5232112,296.308028,237.0464224,62.08358682,1077.996826,1597.24137,36.68575585,0,73.37151169,16.93188731,84.65943657,231.4024599,2108.019971,11.28792488,0,5.643962438,507.9566194,141.0990609,414.8312392,863.526253,2480.521491,225.7584975,56.43962438,169.3188731,95.94736144,0,5.643962438,5.643962438,39.50773706,101.5913239,16.93188731,395.0773706,22.57584975,56.43962438,107.2352863,0,0,33.86377463,169.3188731,1526.691839,101.5913239,1656.502975,564.3962438,11.28792488,45.1516995,45.1516995,0,0,11.28792488,2370.464224,0,0,146.7430234,2579.290834,0,1354.550985,146.7430234,598.2600184,56.43962438,36.68575585,22.57584975,191.8947229,1295.289379,603.9039808,380.9674646,869.1702154,39.50773706,56.43962438,231.4024599,764.7569103,180.606798,186.2507604,118.5232112,214.4705726,0,321.705859,2562.358947,141.0990609,36.68575585,5.643962438,231.4024599,8290.980821,124.1671736,16.93188731,750.6470042,2872.776881,383.7894458,3685.507472,0,84.65943657,0,253.9783097,67.72754925,79.01547413,0,321.705859,62.08358682,174.9628356,234.2244412,45.1516995,451.516995,536.1764316,270.910197,22.57584975,194.7167041,1727.052506,0,5.643962438,502.312657,1219.095887,976.4055017,454.3389762,0,11.28792488,0,2223.7212,355.5696336,16.93188731,369.6795397,98.76934266,688.5634174,369.6795397,282.1981219,0,0,28.21981219,16.93188731,33.86377463,211.6485914,28.21981219,524.8885067,310.4179341,536.1764316,586.9720935,95.94736144,16.93188731,736.5370981,369.6795397,45.1516995,321.705859,141.0990609,798.6206849,1343.26306,1100.572675,16.93188731,129.8111361,287.8420843,56.43962438,7991.850812,79.01547413,705.4953047,1292.467398,519.2445443,112.8792488,395.0773706,265.2662346,2477.69951,1049.777013,468.4488823,8739.675835,84.65943657,11.28792488,1529.513821,95.94736144,158.0309483,186.2507604,237.0464224,1385.592778,169.3188731,5.643962438,146.7430234,338.6377463,9775.342942,11.28792488,632.123793,0,0,231.4024599,90.303399,756.2909667,310.4179341,0,287.8420843,67.72754925,716.7832296,1080.818807,770.4008728,733.7151169,56.43962438,620.8358682,197.5386853,135.4550985,745.0030418,28.21981219,304.7739716,67.72754925,259.6222721,39.50773706,0,332.9937838,163.6749107,253.9783097,3123.933209,163.6749107,2838.913106,11.28792488,253.9783097,45.1516995,1123.148525,1653.680994,22.57584975,16.93188731,33.86377463,0,79.01547413,888.924084,28.21981219,11.28792488,784.5107789,1185.232112,203.1826478,242.6903848,0,1828.64383,129.8111361,0,259.6222721,62.08358682,609.5479433,211.6485914,0,33.86377463,0,409.1872767,1391.236741,0,465.6269011,5.643962438,496.6686945,56.43962438,0,225.7584975,468.4488823,0,869.1702154,90.303399,474.0928448,366.8575585,16.93188731,1123.148525,95.94736144,256.8002909,0,22.57584975,1312.221267,5.643962438,586.9720935,112.8792488,0,2235.009125,409.1872767,1535.157783,39.50773706,457.1609575,11.28792488,126.9891549,759.1129479,0,807.0866286,756.2909667,0,708.3172859,0,0,180.606798,0,228.5804787,3493.612749,0,1870.973548,445.8730326,2314.024599,846.5943657,50.79566194,979.227483,0,56.43962438,11.28792488,28.21981219,863.526253,1405.346647,722.427192,56.43962438,0,0,50.79566194,468.4488823,485.3807697,135.4550985,510.7786006,400.7213331,11.28792488,891.7460652,0,197.5386853,4052.36503,56.43962438,64.90556803,220.1145351,697.0293611,84.65943657,0,62.08358682,16.93188731,62.08358682,2443.835736,73.37151169,5.643962438,197.5386853,380.9674646,372.5015209,62.08358682,3307.361989,22.57584975,863.526253,11.28792488,259.6222721,5.643962438,1007.447295,22.57584975,39.50773706,282.1981219,225.7584975,0,400.7213331,270.910197,22.57584975,338.6377463,0,112.8792488,332.9937838,0,200.3606665,361.213596,22.57584975,39.50773706,11.28792488,1219.095887,50.79566194,11.28792488,87.48141779,603.9039808,0,197.5386853,1021.557201,5.643962438,95.94736144,0,15272.56236,158.0309483,2774.007538,304.7739716,5.643962438,3177.550852,586.9720935,536.1764316,0,79.01547413,5.643962438,16.93188731,45.1516995,62.08358682,1199.342018,155.208967,62.08358682,6470.802935,206.004629,5.643962438,2796.583388,135.4550985,62.08358682,141.0990609,324.5278402,434.5851077,643.4117179,699.8513423,0,0,5.643962438,321.705859,169.3188731,138.2770797,0,304.7739716,33.86377463,609.5479433,197.5386853,220.1145351,180.606798,56.43962438,0,352.7476524,694.2073798,11.28792488,160.8529295,33.86377463,197.5386853,0,11.28792488,45.1516995,0,62.08358682,1808.889961,2404.327999,90.303399,380.9674646,22.57584975,248.3343473,0,293.4860468,10514.70202,28.21981219,5.643962438,186.2507604,186.2507604,239.8684036,19.75386853,2395.862055,33.86377463,152.3869858,5107.786006,84.65943657,1134.43645,979.227483,16.93188731,361.213596,56.43962438,352.7476524,953.829652,79.01547413,440.2290701,522.0665255,101.5913239,0,880.4581403,62.08358682,702.6733235,5.643962438,0,383.7894458,146.7430234,1766.560243,90.303399,22.57584975,451.516995,28.21981219,612.3699245,45.1516995,1444.854384,1814.533924,1343.26306,22.57584975,327.3498214,465.6269011,699.8513423,135.4550985,11.28792488,1569.021558,2429.725829,11.28792488,7227.093902,22.57584975,214.4705726,285.0201031,101.5913239,0,28.21981219,67.72754925,451.516995,1097.750694,1405.346647,33.86377463,180.606798,3250.922364,0,383.7894458,2235.009125,112.8792488,191.8947229,50.79566194,1252.959661,180.606798,197.5386853,682.919455,1631.105145,90.303399,95.94736144,33.86377463,28.21981219,1007.447295,0,564.3962438,28.21981219,0,118.5232112,945.3637083,5.643962438,253.9783097,598.2600184,378.1454833,197.5386853,73.37151169,135.4550985,191.8947229,160.8529295,1707.298637,0,104.4133051,1089.28475,0,0,0,158.0309483,0,124.1671736,146.7430234,174.9628356,39.50773706,677.2754925,564.3962438,0,22.57584975,1032.845126,4326.097209,428.9411453,547.4643565,2934.860468,28.21981219,840.9504032,694.2073798,564.3962438,11.28792488,654.6996428,67.72754925,62.08358682,191.8947229,0,79.01547413,468.4488823,174.9628356,90.303399,4907.42534,0,4808.655997,321.705859,908.6779525,180.606798,50.79566194,189.0727417,50.79566194,1125.970506,5.643962438,169.3188731,22.57584975,138.2770797,0,733.7151169,510.7786006,101.5913239,513.6005818,50.79566194,293.4860468,28.21981219,0,3036.451792,1207.807962,79.01547413,5.643962438,383.7894458,183.4287792,22.57584975,56.43962438,1202.163999,310.4179341,0,169.3188731,553.1083189,711.1392672,677.2754925,45.1516995,8.465943657,2215.255257,344.2817087,79.01547413,1004.625314,711.1392672,124.1671736,11.28792488,265.2662346,45.1516995,0,0,33.86377463,304.7739716,163.6749107,67.72754925,95.94736144,0,220.1145351,146.7430234,25.39783097,1044.133051,366.8575585,101.5913239,79.01547413,45.1516995,355.5696336,186.2507604,0,76.19349291,39.50773706,0,129.8111361,6039.039808,428.9411453,665.9875677,1185.232112,332.9937838,465.6269011,222.9365163,107.2352863,3524.654542,95.94736144,163.6749107,115.70123,2364.820261,124.1671736,180.606798,0,124.1671736,440.2290701,462.8049199,1955.632985,332.9937838,0,0,344.2817087,95.94736144,0,129.8111361,0,146.7430234,671.6315301,852.2383281,84.65943657,1162.656262,818.3745535,152.3869858,0,6081.369527,451.516995,682.919455,146.7430234,39.50773706,0,11.28792488,118.5232112,609.5479433,152.3869858,107.2352863,0,73.37151169,0,0,84.65943657,22.57584975,186.2507604,56.43962438,39.50773706,42.32971828,0,705.4953047,2161.637614,14.10990609,1495.650046,5.643962438,174.9628356,141.0990609,4168.06626,22.57584975,482.5587884,0,101.5913239,1106.216638,1334.797117,0,95.94736144,152.3869858,22.57584975,67.72754925,524.8885067,11.28792488,0,197.5386853,0,270.910197,11.28792488,474.0928448,225.7584975,592.616056,107.2352863,547.4643565,112.8792488,2449.479698,45.1516995,115.70123,330.1718026,338.6377463,355.5696336,73.37151169,651.8776616,50.79566194,1981.030816,16.93188731,0,39.50773706,1360.194948,11.28792488,265.2662346,36.68575585,0,0,361.213596,22.57584975,3194.48274,0,22.57584975,279.3761407,84.65943657,665.9875677,141.0990609,344.2817087,22.57584975,33.86377463,341.4597275,5.643962438,107.2352863,124.1671736,615.1919057,22.57584975,564.3962438,33.86377463,231.4024599,101.5913239,16.93188731,493.8467133,287.8420843,39.50773706,1190.876074,1066.708901,0,1027.201164,62.08358682,180.606798,50.79566194,95.94736144,431.7631265,33.86377463,0,8.465943657,11.28792488,637.7677555,468.4488823,1820.177886,0,129.8111361,70.54953047,11.28792488,56.43962438,533.3544504,976.4055017,25.39783097,0,1580.309483,874.8141779,716.7832296,135.4550985,5.643962438,186.2507604,880.4581403,2297.092712,11.28792488,62.08358682,5.643962438,73.37151169,2892.530749,871.9921966,56.43962438,0,28.21981219,143.9210422,107.2352863,801.4426662,5.643962438,0,0,5.643962438,270.910197,248.3343473,513.6005818,39.50773706,22.57584975,259.6222721,620.8358682,28.21981219,3775.810871,5.643962438,558.7522813,389.4334082,5.643962438,67.72754925,2079.800158,50.79566194,79.01547413,959.4736144,1128.792488,575.6841687,1368.660891,73.37151169,112.8792488,660.3436052,5.643962438,5.643962438,948.1856895,16.93188731,259.6222721,39.50773706,378.1454833,248.3343473,50.79566194,11.28792488,45.1516995,457.1609575,948.1856895,262.4442534,174.9628356,101.5913239,129.8111361,378.1454833,0,191.8947229,891.7460652,1659.324957,90.303399,28.21981219,361.213596,28.21981219,0,79.01547413,389.4334082,0,1820.177886,237.0464224,146.7430234,2.821981219,5.643962438,104.4133051,0,0,16.93188731,2965.902261,11.28792488,118.5232112,417.6532204,11.28792488,445.8730326,5.643962438,2407.14998,361.213596,375.3235021,0,654.6996428,832.4844596,527.7104879,22.57584975,11.28792488,3939.485782,0,220.1145351,11.28792488,1724.230525,344.2817087,33.86377463,1938.701097,217.2925539,0,28.21981219,0,56.43962438,39.50773706,174.9628356,174.9628356,0,1529.513821,16.93188731,0,5.643962438,158.0309483,225.7584975,11.28792488,0,1298.111361,0,211.6485914,403.5433143,22.57584975,11.28792488,73.37151169,0,1704.476656,253.9783097,1015.913239,141.0990609,1388.41476,225.7584975,67.72754925,787.3327601,45.1516995,79.01547413,2723.211876,499.4906757,318.8838777,11.28792488,84.65943657,290.6640655,67.72754925,389.4334082,0,191.8947229,237.0464224,0,163.6749107,73.37151169,101.5913239,16.93188731,5.643962438,1450.498347,0,1315.043248,11.28792488,107.2352863,412.009258,59.2616056,16.93188731,925.6098398,0,1399.702685,0,107.2352863,163.6749107,0,400.7213331,1140.080412,253.9783097,0,778.8668164,33.86377463,62.08358682,0,45.1516995,67.72754925,524.8885067,270.910197,33.86377463,39.50773706,471.2708636,177.7848168,231.4024599,45.1516995,265.2662346,0,79.01547413,428.9411453,784.5107789,152.3869858,93.12538022,186.2507604,146.7430234,22.57584975,0,1427.922497,45.1516995,22.57584975,332.9937838,214.4705726,174.9628356,270.910197,11.28792488,79.01547413,73.37151169,730.8931357,33.86377463,253.9783097,355.5696336,395.0773706,33.86377463,129.8111361,1834.287792,767.5788915,81.83745535,203.1826478,22.57584975,282.1981219,773.222854,1687.544769,4001.569368,11.28792488,217.2925539,124.1671736,555.9303001,406.3652955,270.910197,0,28.21981219,880.4581403,197.5386853,67.72754925,11.28792488,5.643962438,50.79566194,5.643962438,310.4179341,84.65943657,0,2353.532337,332.9937838,922.7878586,112.8792488,561.5742626,406.3652955,163.6749107,0,16.93188731,28.21981219,107.2352863,5.643962438,129.8111361,39.50773706,141.0990609,115.70123,112.8792488,129.8111361,231.4024599,0,126.9891549,231.4024599,22.57584975,220.1145351,558.7522813,2500.27536,20459.36384,152.3869858,124.1671736,417.6532204,457.1609575,0,90.303399,33.86377463,203.1826478,603.9039808,146.7430234,0,237.0464224,784.5107789,0,874.8141779,211.6485914,118.5232112,31.04179341,0,73.37151169,73.37151169,79.01547413,39.50773706,118.5232112,0,101.5913239,0,0,0,152.3869858,0,101.5913239,0,372.5015209,705.4953047,417.6532204,5.643962438,722.427192,299.1300092,0,141.0990609,95.94736144,0,1371.482872,203.1826478,225.7584975,4402.290701,0,158.0309483,197.5386853,2220.899219,293.4860468,84.65943657,11.28792488,208.8266102,767.5788915,665.9875677,0,67.72754925,22.57584975,22.57584975,5.643962438,0,2.821981219,378.1454833,1038.489089,287.8420843,795.7987037,886.1021027,0,231.4024599,1179.588149,423.2971828,62.08358682,409.1872767,39.50773706,11987.77622,0,5.643962438,5.643962438,45.1516995,50.79566194,310.4179341,253.9783097,33.86377463,16.93188731,33.86377463,0,22.57584975,132.6331173,0,8465.943657,378.1454833,1904.837323,93.12538022,11.28792488,118.5232112,50.79566194,0,0,11.28792488,79.01547413,11.28792488,349.9256711,942.5417271,1371.482872,11.28792488,0,225.7584975,84.65943657,62.08358682,428.9411453,0,45.1516995,248.3343473,383.7894458,180.606798,1128.792488,0,564.3962438,79.01547413,2824.8032,259.6222721,431.7631265,28.21981219,39.50773706,67.72754925,581.3281311,270.910197,0,680.0974738,0,513.6005818,0,67.72754925,1337.619098,0,22.57584975,970.7615393,33.86377463,0,400.7213331,0,1865.329586,33.86377463,0,1244.493718,0,25.39783097,28.21981219,584.1501123,311919.2281,107.2352863,259.6222721,1856.863642,0,14.10990609,0,225.7584975,1461.786271,129.8111361,191.8947229,372.5015209,338.6377463,1061.064938,321.705859,2376.108186,369.6795397,129.8111361,169.3188731,22.57584975,1168.300225,16.93188731,1687.544769,101.5913239,28.21981219,11.28792488,141.0990609,11.28792488,2542.605078,62.08358682,208.8266102,1789.136093,564.3962438,186.2507604,403.5433143,56.43962438,558.7522813,1021.557201,417.6532204,0,101.5913239,169.3188731,67.72754925,253.9783097,11.28792488,0,369.6795397,2590.578759,0,0,11.28792488,0,0,253.9783097,73.37151169,0,541.820394,321.705859,366.8575585,502.312657,118.5232112,11.28792488,112.8792488,0,67.72754925,0,1120.326544,5.643962438,316.0618965,0,112.8792488,135.4550985,31.04179341,434.5851077,197.5386853,186.2507604,1588.775426,276.5541595,107.2352863,62.08358682,1103.394657,313.2399153,16.93188731,62.08358682,0,0,310.4179341,0,1354.550985,0,16.93188731,369.6795397,39.50773706,22.57584975,959.4736144,0,22.57584975,3366.623594,1800.424018,11.28792488,612.3699245,152.3869858,575.6841687,2263.228938,259.6222721,191.8947229,81.83745535,0,62.08358682,0,0,874.8141779,0,0,25.39783097,925.6098398,0,16.93188731,321.705859,0,1388.41476,16.93188731,28.21981219,383.7894458,107.2352863,5.643962438,0,5.643962438,0,2119.307895,73.37151169,73.37151169,0,155.208967,5.643962438,428.9411453,11.28792488,197.5386853,237.0464224,0,56.43962438,457.1609575,349.9256711,28.21981219,95.94736144,0,468.4488823,911.4999337,39.50773706,886.1021027,50.79566194,95.94736144,84.65943657,1111.8606,11.28792488,76.19349291,50.79566194,0,16.93188731,0,767.5788915,220.1145351,897.3900276,643.4117179,279.3761407,107.2352863,22.57584975,191.8947229,389.4334082,959.4736144,124.1671736,245.512366,11.28792488,95.94736144,0,516.4225631,468.4488823,169.3188731,1354.550985,1848.397698,304.7739716,457.1609575,0,56.43962438,245.512366,79.01547413,16.93188731,711.1392672,101.5913239,341.4597275,0,84.65943657,0,0,186.2507604,146.7430234,237.0464224,5.643962438,0,253.9783097,400.7213331,0,451.516995,22.57584975,609.5479433,50.79566194,28.21981219,711.1392672,239.8684036,0,0,541.820394,231.4024599,1828.64383,186.2507604,22.57584975,28.21981219,581.3281311,11.28792488,194.7167041,0,936.8977647,2551.071022,2082.62214,1490.006084,1219.095887,0,572.8621874,84.65943657,0,310.4179341,0,479.7368072,530.5324692,132.6331173,0,28.21981219,0,434.5851077,11.28792488,2229.365163,0,5.643962438,1887.905435,513.6005818,0,2003.606665,327.3498214,56.43962438,0,5.643962438,716.7832296,0,0,158.0309483,16.93188731,310.4179341,237.0464224,33.86377463,135.4550985,135.4550985,730.8931357,2669.594233,28.21981219,0,4374.070889,0,0,3346.869726,22.57584975,0,39.50773706,135.4550985,33.86377463,146.7430234,561.5742626,56.43962438,0,180.606798,214.4705726,0,39.50773706,412.009258,84.65943657,141.0990609,242.6903848,101.5913239,603.9039808,327.3498214,141.0990609,33.86377463,12935.96191,0,62.08358682,5.643962438,0,304.7739716,2203.967332,0,0,45.1516995,0,0,0,11.28792488,19.75386853,16.93188731,67.72754925,56.43962438,152.3869858,0,191.8947229,383.7894458,282.1981219,618.0138869,0,417.6532204,2768.363576,16.93188731,191.8947229,0,468.4488823,67.72754925,0,1481.54014,28.21981219,366.8575585,84.65943657,1904.837323,536.1764316,265.2662346,237.0464224,62.08358682,0,62.08358682,19.75386853,0,838.128422,5217.843274,124.1671736,0,936.8977647,197.5386853,0,84.65943657,16.93188731,0,45.1516995,0,180.606798,1732.696468,0,0,33.86377463,474.0928448,11.28792488,62.08358682,0,491.0247321,67.72754925,728.0711545,135.4550985,287.8420843,767.5788915,50.79566194,5.643962438,186.2507604,0,0,208.8266102,22.57584975,0,11.28792488,16.93188731,28.21981219,5.643962438,79.01547413,5.643962438,22.57584975,0,606.7259621,919.9658774,671.6315301,0,332.9937838,50.79566194,95.94736144,361.213596,0,2043.114402,0,16.93188731,482.5587884,507.9566194,0,101.5913239,186.2507604,11.28792488,56.43962438,0,620.8358682,5.643962438,39.50773706,0,1698.832694,5.643962438,203.1826478,869.1702154,0,5.643962438,5923.338578,174.9628356,169.3188731,197.5386853,242.6903848,16.93188731,344.2817087,0,290.6640655,0,174.9628356,110.0572675,56.43962438,118.5232112,186.2507604,420.4752016,39.50773706,5.643962438,0,79.01547413,0,160.8529295,0,11.28792488,28.21981219,0,2621.620552,1089.28475,0,19.75386853,107.2352863,840.9504032,0,39.50773706,16.93188731,62.08358682,5.643962438,321.705859,11.28792488,186.2507604,1377.126835,440.2290701,2613.154609,62.08358682,0,62.08358682,22.57584975,141.0990609,1408.168628,434.5851077,141.0990609,11.28792488,28.21981219,79.01547413,454.3389762,152.3869858,95.94736144,0,1890.727417,0,378.1454833
